node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
1408,9,0.0247,0.0012,0.1059,0.0008
1409,4,0.018,0.0002,0.0736,0.0006
141,0,0.0213,0.0007,0.1034,0.0006
1410,9,0.022,0.0047,0.1136,0.0007
1411,8,0.0213,0.0018,0.1177,0.0007
1412,11,0.018,0.0026,0.0687,0.0006
1413,6,0.022,0.0007,0.095,0.0006
1414,0,0.0233,0.0016,0.1063,0.0007
1415,0,0.0227,0.0022,0.11,0.0007
1416,6,0.018,0.099,0.1013,0.0006
1417,0,0.018,0.0027,0.1123,0.0006
1418,6,0.0254,0.0011,0.095,0.0007
1419,11,0.0247,0.0005,0.0695,0.0007
142,1,0.02,0.0009,0.1178,0.0006
1420,7,0.024,0.0074,0.0934,0.0008
1421,5,0.022,0.0041,0.1238,0.0007
1422,7,0.0287,0.0017,0.0773,0.0009
1423,2,0.0193,0.0011,0.0885,0.0006
1424,0,0.022,0.001,0.1038,0.0007
1425,4,0.0213,0.0043,0.0651,0.0007
1426,8,0.0233,0.001,0.1127,0.0007
1427,3,0.0193,0.0125,0.1179,0.0006
1428,2,0.0254,0.0009,0.0789,0.0008
1429,11,0.02,0.0033,0.0731,0.0006
143,4,0.0247,0.0072,0.0694,0.0007
1430,2,0.0227,0.0006,0.0796,0.0007
1431,0,0.0213,0.0054,0.1092,0.0007
1432,5,0.0207,0.0171,0.1204,0.0007
1433,5,0.0254,0.0024,0.1246,0.0007
1434,3,0.02,0.0159,0.1146,0.0006
1435,11,0.0207,0.0008,0.0706,0.0006
1436,7,0.02,0.0009,0.0904,0.0007
1437,7,0.0207,0.0014,0.0729,0.0006
1438,8,0.02,0.0013,0.1105,0.0006
1439,6,0.0233,0.0013,0.0951,0.0007
144,7,0.0207,0.0048,0.0855,0.0007
1440,2,0.026,0.001,0.0788,0.0008
1441,5,0.02,0.0337,0.1314,0.0006
1442,4,0.0193,0.0026,0.0616,0.0006
1443,7,0.022,0.0021,0.0773,0.0007
1444,0,0.024,0.0341,0.1242,0.0008
1445,2,0.0193,0.0104,0.0801,0.0006
1446,3,0.018,0.0003,0.1069,0.0006
1447,5,0.0193,0.0046,0.1196,0.0006
1448,7,0.0187,0.0028,0.0854,0.0006
1449,0,0.0187,0.0006,0.1004,0.0006
145,4,0.0247,0.0,0.0551,0.0007
1450,1,0.02,0.0014,0.1214,0.0006
1451,11,0.024,0.0009,0.0734,0.0007
1452,8,0.0207,0.0059,0.1144,0.0006
1453,7,0.02,0.0047,0.0822,0.0006
1454,6,0.0213,0.0016,0.1004,0.0006
1455,0,0.0193,0.0293,0.1089,0.0006
1456,5,0.0187,0.0107,0.1268,0.0006
1457,1,0.0213,0.0016,0.1175,0.0007
1458,7,0.018,0.0467,0.0997,0.0006
1459,3,0.0193,0.0011,0.1153,0.0006
146,5,0.0233,0.0161,0.1263,0.0007
1460,10,0.02,0.0056,0.1118,0.0006
1461,10,0.022,0.0007,0.1052,0.0007
1462,7,0.022,0.0008,0.0773,0.0007
1463,4,0.0207,0.0,0.0549,0.0006
1464,2,0.0267,0.0028,0.0892,0.0008
1465,0,0.0213,0.0031,0.1079,0.0007
1466,1,0.0213,0.0027,0.1169,0.0007
1467,4,0.018,0.0005,0.0693,0.0006
1468,0,0.026,0.0064,0.1035,0.0008
1469,7,0.0254,0.0118,0.0878,0.0008
147,11,0.0254,0.0007,0.0663,0.0007
1470,2,0.02,0.0013,0.075,0.0006
1471,4,0.0187,0.0091,0.0614,0.0006
1472,9,0.018,0.0138,0.1027,0.0006
1473,5,0.0207,0.047,0.1314,0.0007
1474,4,0.018,0.0022,0.0736,0.0006
1475,1,0.02,0.002,0.1225,0.0006
1476,8,0.0187,0.0006,0.108,0.0006
1477,10,0.022,0.0004,0.1029,0.0007
1478,0,0.0207,0.0041,0.1184,0.0007
1479,7,0.018,0.0027,0.0822,0.0006
148,2,0.02,0.0055,0.0782,0.0006
1480,5,0.0227,0.0021,0.1221,0.0007
1481,4,0.018,0.0,0.0549,0.0006
1482,7,0.02,0.0012,0.0877,0.0007
1483,11,0.024,0.001,0.0739,0.0007
1484,11,0.0187,0.009,0.075,0.0006
1485,11,0.0187,0.0001,0.0694,0.0006
1486,11,0.0187,0.0002,0.0734,0.0006
1487,0,0.0193,0.0372,0.1188,0.0006
1488,6,0.0227,0.0013,0.0849,0.0007
1489,10,0.0227,0.0003,0.1055,0.0007
149,8,0.0247,0.0011,0.1102,0.0007
1490,8,0.0227,0.0003,0.1105,0.0007
1491,7,0.0213,0.0007,0.0727,0.0007
1492,7,0.02,0.0067,0.0855,0.0006
1493,0,0.022,0.0012,0.1125,0.0007
1494,11,0.0254,0.0014,0.0662,0.0007
1495,11,0.0247,0.0002,0.0705,0.0007
1496,8,0.0213,0.0062,0.1176,0.0007
1497,0,0.018,0.0004,0.1055,0.0006
1498,2,0.022,0.0016,0.0839,0.0007
1499,8,0.026,0.0009,0.1116,0.0008
15,3,0.0233,0.0014,0.1108,0.0007
150,5,0.0207,0.0012,0.1232,0.0006
151,2,0.02,0.0003,0.0787,0.0006
152,4,0.018,0.002,0.0616,0.0006
153,9,0.0233,0.0009,0.1058,0.0007
154,0,0.0187,0.0331,0.1035,0.0006
155,0,0.02,0.0014,0.104,0.0007
156,2,0.022,0.0182,0.0854,0.0007
157,9,0.022,0.0053,0.1076,0.0007
158,2,0.0187,0.0006,0.0781,0.0006
